Brand ID,Plant,Cross Plant Configurable Material,Style,Material Number ID,Material Number Text,Color (nrf Color Code),Characteristic Value For Main Sizes Of Variants ID,Fashion Information Field 1,HS2 Product Category,Brand Territory,Last Season Year/Season EMEA,Lot Logo fullbleed-desktop,ATP Current Week 30plus
NF,D060 - VF EDC (BE),NF0A7UT8JK31,M BREITHORN HDY,NF0A7UT8JK31001,"M BREITHORN HDY TNF BLACK, Large",001 - BLACK,L,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UT8JK3-HERO?$hero-fullbleed-desktop$,29
NF,D060 - VF EDC (BE),NF0A8B3UFN41,M GPS S/S TEE REIMS,NF0A8B3UFN41005,"M GPS S/S TEE REIMS TNF WHITE, Large",100 - WHITE,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3UFN4-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A52VYKY41,Y COURT JESTER BKP,NF0A52VYKY41001,"Y COURT JESTER BKP TNFBLACK/TN, One Size",001 - BLACK,OS,K - Kids,50P - NF Kids Bags and Backpacks,321 - Mountain Essentials,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A52VYKY4-HERO?$hero-fullbleed-desktop$,20
NF,D060 - VF EDC (BE),NF0A87N7FN41,M S/S RAGLAN EASY TEE,NF0A87N7FN41006,"M S/S RAGLAN EASY TEE TNF WHITE, Small",100 - WHITE,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87N7FN4-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A87ZZPIB1,W DESCENDIT PANT,NF0A87ZZPIB1015,"W DESCENDIT PANT FORES, X Large, Regular",312 - OLIVE,XL,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87ZZPIB-HERO?$hero-fullbleed-desktop$,29
NF,D060 - VF EDC (BE),NF0A817QZN31,M B2B IV LEATHER WP,NF0A817QZN31006,"M B2B IV LEATHER WP DEMITSBN/TNFBLK, 11",210 - MEDIUM BROWN,110,M - Mens,121 - FTW_Boot,321 - Mountain Essentials,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A817QZN3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A88UC1OC1,G REVERSIBLE SHASTA F/Z,NF0A88UC1OC1005,"G REVERSIBLE SHASTA F/Z Mu, X Large (18)",330 - LIGHT GREEN,XL,K - Kids,115 - APP_Outerwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88UC1OC-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8B3PFN41,M S/S GPS T-SHIRT KYIV,NF0A8B3PFN41005,"M S/S GPS T-SHIRT KYIV TNF WHITE, Large",100 - WHITE,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3PFN4-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A8850QLI1,W HBRD KNIT PO - AP,NF0A8850QLI1001,"W HBRD KNIT PO - AP WHITE DUNE, X Small",100 - WHITE,XS,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8850QLI-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7Z92O1R1,W DAW T VENTRIX MIDL,NF0A7Z92O1R1003,"W DAW T VENTRIX MIDL ASPHALTGREY/, Small",021 - DARK GREY,S,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7Z92O1R-HERO?$hero-fullbleed-desktop$,21
NF,D060 - VF EDC (BE),NF0A87UDR0U1,SOUKUU HIKE SHL PNT,NF0A87UDR0U1006,"SOUKUU HIKE SHL PNT FRST, Large, Regular",301 - DARK GREEN,L,M - Mens,113 - APP_Bottom,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87UDR0U-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A5LVO9Z31,W TARAVAL SPIRIT,NF0A5LVO9Z31001,"W TARAVAL SPIRIT SANDSTN/GRDNWHT, 6",270 - LIGHT BEIGE,060,W - Womens,123 - FTW_Shoe,322 - Off Mountain,S02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5LVO9Z3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7UR4PIB1,M DENALI VEST,NF0A7UR4PIB1007,"M DENALI VEST FOREST OLIVE, Large",312 - OLIVE,L,M - Mens,115 - APP_Outerwear,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UR4PIB-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A825K4JK1,W BOLT POLARTEC JKT,NF0A825K4JK1004,"W BOLT POLARTEC JKT Asphalt Gre, X Large",021 - DARK GREY,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A825K4JK-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A7QZXJK31,W LOGOWEAR SHORT,NF0A7QZXJK31003,"W LOGOWEAR SHORT TNF BLA, Small, Regular",001 - BLACK,S,W - Womens,113 - APP_Bottom,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7QZXJK3-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A89HYCZ61,TEEN NEVER STOP LS TEE,NF0A89HYCZ61004,"TEEN NEVER STOP LS TEE, X Large (18/20)",401 - DARK BLUE,XL,K - Kids,114 - APP_Top,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89HYCZ6-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A856BKOV1,W MA FLEECE PANT,NF0A856BKOV1003,"W MA FLEECE PANT DSTYPRWKL/CVBLU, Small",530 - LIGHT PURPLE,S,W - Womens,113 - APP_Bottom,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A856BKOV-HERO?$hero-fullbleed-desktop$,7
NF,D060 - VF EDC (BE),NF0A82WNOL11,M VERBIER GTX BIB,NF0A82WNOL11013,"M VERBIER GTX BIB ALMO, X Large, Regular",251 - DARK BEIGE,XL,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WNOL1-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A8AZF1OB1,M CDRTR GRID FLC JKT,NF0A8AZF1OB1003,"M CDRTR GRID FLC JKT Moss Gree, XX Large",312 - OLIVE,XXL,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AZF1OB-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A8DVHJK31,M GPS TEE SANKT ANTON A,NF0A8DVHJK31002,"M GPS TEE SANKT ANTON A TNF BLA, X Large",001 - BLACK,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVHJK3-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A5G3MQN21,W VECTIV EMINUS,NF0A5G3MQN21012,"W VECTIV EMINUS ASPHG/RDIANTORG, 7.5",021 - DARK GREY,075,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5G3MQN2-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A87NQO0R1,W SS ESSENTIAL OS TEE,NF0A87NQO0R1004,"W SS ESSENTIAL OS TEE BARELY BL, X Large",450 - LIGHT BLUE,XL,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NQO0R-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A87U3FN41,M S/S FINE ALP EQP TEE,NF0A87U3FN41001,"M S/S FINE ALP EQP TEE TNF WHIT, X Small",100 - WHITE,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87U3FN4-HERO?$hero-fullbleed-desktop$,9
NF,D060 - VF EDC (BE),NF0A825GWIT1,M BOLT TECH TEE,NF0A825GWIT1003,"M BOLT TECH TEE FIZZ LIME/TNF B, Small",330 - LIGHT GREEN,S,M - Mens,114 - APP_Top,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A825GWIT-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A826JJK31,M ANTICLI CRG PANT,NF0A826JJK31006,"M ANTICLI CRG PANT TNF BLAC, 28, Regular",001 - BLACK,28,M - Mens,113 - APP_Bottom,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A826JJK3-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A3Y233X41,M LHOTSE JACKET,NF0A3Y233X41002,"M LHOTSE JACKET GRAVEL, XX Large",260 - MEDIUM BEIGE,XXL,M - Mens,115 - APP_Outerwear,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3Y233X4-HERO?$hero-fullbleed-desktop$,9
NF,D060 - VF EDC (BE),NF0A4T1AJK31,W S/S SD TEE,NF0A4T1AJK31006,"W S/S SD TEE TNF BLACK, Small",001 - BLACK,S,W - Womens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4T1AJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A3YSDKT01,W DWN PARALTA PUFFER,NF0A3YSDKT01005,"W DWN PARALTA PUFFER TNFBLACK/ASP, Large",001 - BLACK,L,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3YSDKT0-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87AKJK31,W ROPE TIE WIDE LEG PAN,NF0A87AKJK31006,"W ROPE TIE WIDE LEG PAN TNF, 12, Regular",001 - BLACK,12,W - Womens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87AKJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A855ZDYY1,M 100 GLAC HD,NF0A855ZDYY1003,"M 100 GLAC HD TNFMEDIUMGRYHTR, Small",030 - MEDIUM GREY,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A855ZDYY-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A831JLO31,W 92 REVERSIBLE NUPTSE,NF0A831JLO31001,"W 92 REVERSIBLE NUPTSE DENIMBLU/T, Large",401 - DARK BLUE,L,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A831JLO3-HERO?$hero-fullbleed-desktop$,26
NF,D060 - VF EDC (BE),NF0A852ZI0M1,U GRAPHIC HOODIE,NF0A852ZI0M1004,"U GRAPHIC HOODIE MANDARIN, X Large",830 - LIGHT ORANGE,XL,M - Mens,114 - APP_Top,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A852ZI0M-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A7W5OG6A1,M VECTIV ENDURIS 3,NF0A7W5OG6A1007,"M VECTIV ENDURIS 3 TNFB/CHLRPHYLGN, 8.5",001 - BLACK,085,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W5OG6A-HERO?$hero-fullbleed-desktop$,25
NF,D060 - VF EDC (BE),NF0A89884OJ1,W HIGHBALL FLEECE,NF0A89884OJ1003,"W HIGHBALL FLEECE Midnight Petr, X Small",304 - DARK TEAL,XS,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89884OJ-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A85AI1OM1,W HUILA SYNTHETIC VEST,NF0A85AI1OM1006,"W HUILA SYNTHETIC VEST Algae Bl, X Small",420 - MEDIUM BLUE,XS,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A85AI1OM-HERO?$hero-fullbleed-desktop$,21
NF,D060 - VF EDC (BE),NF0A5GIE1IX1,M HYDRNLTE DWN HDY,NF0A5GIE1IX1003,"M HYDRNLTE DWN HDY Beetroot, Large",605 - BURGUNDY,L,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5GIE1IX-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A3K2J4H01,W INLUX INS JKT,NF0A3K2J4H01002,"W INLUX INS JKT TNF Black-NPF, X Large",001 - BLACK,XL,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3K2J4H0-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A877C4H01,W BUILD UP JKT,NF0A877C4H01008,"W BUILD UP JKT TNF Black-NPF, X Large",001 - BLACK,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A877C4H0-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A7UQJ1OM1,W OSITO JKT,NF0A7UQJ1OM1007,"W OSITO JKT Algae Blue, X Small",420 - MEDIUM BLUE,XS,W - Womens,115 - APP_Outerwear,321 - Mountain Essentials,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UQJ1OM-HERO?$hero-fullbleed-desktop$,17
NF,D060 - VF EDC (BE),NF0A8720O0F1,W HIGHER RUN WIND JKT,NF0A8720O0F1006,"W HIGHER RUN WIND JKT ASTRO LIM, X Large",320 - BRIGHT GREEN,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8720O0F-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A7ZC4FN41,M GPS HOODIE TNF KUWAIT,NF0A7ZC4FN41002,"M GPS HOODIE TNF KUWAIT TNF WHI, X Small",100 - WHITE,XS,M - Mens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZC4FN4-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DVNFN41,M GPS TEE ALICANTE,NF0A8DVNFN41004,"M GPS TEE ALICANTE TNF WHITE, X Large",100 - WHITE,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVNFN4-HERO?$hero-fullbleed-desktop$,4
